production_budget,worldwide_gross,title_year,aspect_ratio,duration.1,cast_total_facebook_likes,budget,imdb_score
20000000.0,30894247.0,2008.0,2.35,102.0,1778.0,20000000.0,6.4
20000000.0,10686841.0,1997.0,1.85,96.0,11867.0,20000000.0,7.4
20000000.0,10570375.0,1999.0,1.37,98.0,4843.0,20000000.0,6.1
20000000.0,34600000.0,1996.0,1.85,101.0,1614.0,20000000.0,6.8
20000000.0,16907831.0,2007.0,2.35,111.0,3309.0,20000000.0,6.8
20000000.0,9208876.0,2009.0,2.35,99.0,23409.0,21000000.0,7.2
20000000.0,9355369.0,2004.0,2.35,88.0,1343.0,20000000.0,1.9
20000000.0,16723377.0,2013.0,1.85,110.0,3177.0,20000000.0,5.0
20000000.0,10393696.0,2005.0,1.85,83.0,1019.0,33000000.0,5.5
20000000.0,8692898.0,2014.0,1.85,148.0,707.0,20000000.0,6.7
20000000.0,8047525.0,2004.0,1.85,108.0,2730.0,20000000.0,6.3
20000000.0,18273009.0,2013.0,1.85,107.0,2848.0,20000000.0,5.6
20000000.0,28058652.0,2006.0,1.85,77.0,2185.0,20000000.0,2.8
20000000.0,7022183.0,2008.0,2.35,83.0,2907.0,12000000.0,4.3
20000000.0,6882696.0,2003.0,2.35,100.0,1267.0,22000000.0,6.2
20000000.0,6947084.0,2008.0,2.35,87.0,4218.0,20000000.0,5.3
20000000.0,7965983.0,2015.0,2.35,106.0,5705.0,20000000.0,7.4
20000000.0,6201757.0,1999.0,1.66,154.0,1690.0,10000000.0,7.4
20000000.0,8300821.0,2012.0,1.85,116.0,21200.0,20000000.0,7.2
20000000.0,6071433.0,2014.0,2.35,125.0,3979.0,20000000.0,7.0
20000000.0,14807531.0,2011.0,1.85,99.0,23755.0,15000000.0,6.5
20000000.0,12967829.0,2009.0,2.35,111.0,1573.0,20000000.0,6.4
20000000.0,8178569.0,2005.0,2.35,94.0,838.0,20000000.0,2.3
20000000.0,14603001.0,2004.0,1.85,100.0,2295.0,20000000.0,6.1
20000000.0,4504111.0,2008.0,2.35,119.0,64.0,20000000.0,7.0
20000000.0,12397613.0,2007.0,2.35,135.0,36398.0,20000000.0,7.0
20000000.0,25361206.0,2012.0,2.35,93.0,30134.0,20000000.0,4.9
20000000.0,5531756.0,2008.0,2.35,114.0,3014.0,20000000.0,6.9
20000000.0,4383538.0,2008.0,2.35,124.0,24732.0,21000000.0,7.5
20000000.0,8361736.0,2003.0,2.35,114.0,1776.0,20000000.0,6.9
20000000.0,5313608.0,2005.0,2.35,104.0,2129.0,2000000.0,7.4
20000000.0,1646664.0,2003.0,1.85,80.0,2467.0,20000000.0,2.8
20000000.0,5345869.0,2002.0,2.35,107.0,25088.0,20000000.0,7.5
20000000.0,6093725.0,2010.0,2.35,107.0,1577.0,20000000.0,5.1
20000000.0,1065907.0,2012.0,2.157505658669081,88.0,1978.0,20000000.0,6.7
20000000.0,8221700.0,2008.0,2.35,125.0,1003.0,40000000.0,7.1
20000000.0,2282710.0,2000.0,2.35,115.0,11433.0,24000000.0,6.4
20000000.0,873617.0,2010.0,1.85,101.0,39515.0,53296153.115867846,6.3
20000000.0,3407430.0,2015.0,2.35,122.0,22319.0,10000000.0,5.3
20000000.0,10468867.0,2004.0,1.85,103.0,991.0,2127519898.0,6.9
20000000.0,375474.0,2005.0,2.35,101.0,20354.0,20000000.0,6.2
20000000.0,277943.0,2010.0,2.35,110.0,3785.0,20000000.0,5.4
20000000.0,47300771.0,2008.0,2.35,86.0,82.0,53296153.115867846,6.5
20000000.0,26146072.0,1998.0,2.35,118.0,182.0,140000000.0,6.0
20000000.0,5694213.0,2002.0,1.85,100.0,15612.0,22000000.0,5.5
20000000.0,14883495.0,2015.0,2.35,106.0,10982.0,53296153.115867846,5.7
19700000.0,16498827.0,2008.0,1.85,184.0,1601.0,20000000.0,7.4
19100000.0,2406666.0,2011.0,2.35,109.0,35561.0,15000000.0,7.1
19000000.0,215448997.0,2011.0,1.85,97.0,5547.0,20000000.0,5.7
19000000.0,101564935.0,2003.0,1.85,95.0,2020.0,18000000.0,5.4
19000000.0,51733921.0,2009.0,1.85,113.0,1465.0,13000000.0,4.1
19000000.0,70164105.0,2004.0,1.85,95.0,3092.0,20000000.0,5.9
19000000.0,68467960.0,2001.0,1.33,91.0,3023.0,20000000.0,5.5
19000000.0,65090541.0,1999.0,1.37,93.0,2872.0,19000000.0,5.6
19000000.0,56445534.0,2010.0,2.35,101.0,2609.0,20000000.0,6.5
19000000.0,32618920.0,2010.0,2.35,100.0,4094.0,19000000.0,6.4
19000000.0,76086711.0,2013.0,2.35,131.0,1985.0,19000000.0,7.6
19000000.0,15911332.0,2000.0,1.85,85.0,2429.0,19000000.0,3.6
19000000.0,7576604.0,2011.0,2.35,97.0,5519.0,23000000.0,6.3
19000000.0,5714913.0,2012.0,2.35,121.0,3260.0,53296153.115867846,6.4
19000000.0,1353824.0,1996.0,1.85,116.0,14579.0,19000000.0,6.3
18975000.0,47751015.0,2005.0,2.35,97.0,1876.0,15000000.0,6.2
18500000.0,109175673.0,2005.0,2.35,90.0,120797.0,19000000.0,6.0
18500000.0,22498520.0,2002.0,1.85,81.0,25489.0,19000000.0,7.7
18500000.0,32679264.0,2009.0,1.85,100.0,7252.0,18500000.0,6.4
18500000.0,13711903.0,1998.0,2.35,118.0,43105.0,18500000.0,7.7
18000000.0,270594534.0,2014.0,2.35,97.0,2771.0,18000000.0,6.4
18000000.0,141809235.0,2001.0,2.35,96.0,4380.0,18000000.0,6.2
18000000.0,130953026.0,2004.0,1.85,97.0,5032.0,17000000.0,7.0
18000000.0,144529078.0,2005.0,2.35,122.0,2759.0,20000000.0,6.7
18000000.0,92935067.0,1999.0,1.85,88.0,2604.0,17000000.0,5.7
18000000.0,65842412.0,2004.0,1.85,106.0,3956.0,18000000.0,5.7
18000000.0,77147031.0,2003.0,1.85,98.0,3151.0,18000000.0,7.1
18000000.0,91651017.0,2016.0,2.35,94.0,2259.0,18000000.0,6.1
18000000.0,67683989.0,1997.0,2.35,68.0,10557.0,17000000.0,7.0
18000000.0,73695194.0,2011.0,2.35,99.0,3567.0,21000000.0,6.6
18000000.0,57193655.0,2008.0,2.35,89.0,4867.0,20000000.0,3.9
18000000.0,47158652.0,2011.0,2.35,106.0,5024.0,18000000.0,7.1
18000000.0,57490024.0,2003.0,1.85,113.0,1310.0,18000000.0,6.7
18000000.0,103215094.0,2014.0,1.85,119.0,21668.0,18000000.0,7.8
18000000.0,41300105.0,2001.0,2.35,131.0,3261.0,19800000.0,7.3
18000000.0,102912961.0,2013.0,2.35,98.0,1353.0,18000000.0,7.3
18000000.0,77635035.0,2006.0,2.35,111.0,313.0,15000000.0,7.6
18000000.0,62646763.0,2003.0,1.85,94.0,4868.0,25000000.0,5.3
18000000.0,42167286.0,2015.0,2.35,107.0,10691.0,17000000.0,5.7
18000000.0,27148898.0,2009.0,2.35,86.0,727.0,18000000.0,5.8
18000000.0,36133014.0,2009.0,1.85,109.0,4947.0,18000000.0,5.6
18000000.0,80227619.0,2009.0,2.35,123.0,5734.0,18000000.0,5.0
18000000.0,60217171.0,2010.0,1.85,94.0,11984.0,18000000.0,7.6
18000000.0,29934477.0,2000.0,1.85,94.0,23283.0,18000000.0,6.7
18000000.0,21361109.0,2000.0,2.35,115.0,1201.0,18000000.0,6.7
18000000.0,16959614.0,2004.0,1.85,91.0,18711.0,18000000.0,5.2
18000000.0,23889158.0,2001.0,2.35,125.0,21622.0,18000000.0,7.5
18000000.0,19685588.0,2009.0,1.85,90.0,16004.0,18000000.0,6.5
18000000.0,17360801.0,2014.0,2.35,94.0,1673.0,18000000.0,5.7
18000000.0,16382538.0,2009.0,1.85,102.0,4072.0,18000000.0,5.3
18000000.0,27491653.0,2001.0,2.35,109.0,14995.0,18000000.0,6.1
18000000.0,14189810.0,2013.0,2.35,111.0,39307.0,18000000.0,6.9
18000000.0,11813989.0,2013.0,2.35,90.0,676.0,18000000.0,4.4
18000000.0,16011975.0,1997.0,1.85,112.0,1466.0,18000000.0,7.5
18000000.0,14488705.0,2004.0,1.85,104.0,847.0,18000000.0,7.1
18000000.0,6734844.0,2000.0,1.85,114.0,856.0,1500000.0,7.9
18000000.0,15696146.0,2009.0,2.35,112.0,1341.0,13000000.0,7.0
18000000.0,27794339.0,2008.0,2.35,114.0,46944.0,18000000.0,7.3
18000000.0,17026609.0,2009.0,1.85,117.0,1598.0,53296153.115867846,7.4
18000000.0,23910210.0,2013.0,2.35,116.0,39463.0,18000000.0,7.1
18000000.0,6841142.0,2016.0,2.35,112.0,5671.0,18000000.0,6.7
18000000.0,9082906.0,2013.0,2.35,93.0,1083.0,53296153.115867846,7.2
18000000.0,13203044.0,2003.0,2.35,108.0,14843.0,18000000.0,6.4
18000000.0,676698.0,2002.0,1.85,103.0,4094.0,18000000.0,7.2
18000000.0,315000.0,2008.0,2.35,98.0,2215.0,18000000.0,5.1
17700000.0,14518884.0,2012.0,2.35,114.0,25804.0,14000000.0,6.2
17500000.0,169955142.0,2007.0,1.85,119.0,17584.0,20000000.0,7.6
17500000.0,90508336.0,2009.0,1.85,103.0,3699.0,53296153.115867846,4.1
17500000.0,148586910.0,2008.0,1.85,98.0,816.0,23000000.0,6.2
17500000.0,109843390.0,2005.0,1.85,80.0,14385.0,17500000.0,6.5
17500000.0,99135571.0,2007.0,2.35,94.0,2124.0,24000000.0,6.3
17500000.0,36521223.0,2004.0,2.35,121.0,4142.0,17500000.0,8.1
17500000.0,20159316.0,2006.0,2.35,110.0,35345.0,17500000.0,6.3
17500000.0,7285135.0,2013.0,2.35,93.0,1373.0,17500000.0,4.4
17500000.0,325491.0,2002.0,1.85,116.0,245.0,17500000.0,6.0
17000000.0,207765056.0,2001.0,1.85,101.0,956.0,17000000.0,7.6
17000000.0,136890774.0,2014.0,1.85,104.0,3627.0,17000000.0,6.5
17000000.0,125250091.0,1997.0,2.35,99.0,50284.0,17000000.0,5.6
17000000.0,109793192.0,2004.0,1.85,126.0,2170.0,12000000.0,7.5
17000000.0,72835710.0,2013.0,2.35,123.0,5306.0,17000000.0,6.7
17000000.0,116044347.0,2012.0,1.85,112.0,12676.0,17000000.0,7.2
17000000.0,97778356.0,2013.0,2.35,96.0,673.0,17000000.0,6.5
17000000.0,45707924.0,2015.0,2.35,129.0,952.0,17000000.0,7.4
17000000.0,70355813.0,2006.0,2.35,108.0,4500.0,15000000.0,6.4
17000000.0,95092667.0,2002.0,1.85,96.0,3294.0,17000000.0,5.6
17000000.0,57263440.0,2006.0,2.35,109.0,19410.0,17000000.0,6.7
17000000.0,30331165.0,1998.0,1.85,82.0,9271.0,17000000.0,6.2
17000000.0,38028230.0,2011.0,2.35,86.0,17396.0,17000000.0,5.6
17000000.0,24719879.0,2010.0,2.35,99.0,4797.0,53296153.115867846,4.9
17000000.0,23734486.0,2003.0,2.35,98.0,2713.0,17000000.0,5.6
17000000.0,19693891.0,2001.0,1.85,108.0,3344.0,34000000.0,4.9
17000000.0,16316273.0,1998.0,1.85,121.0,2365.0,17000000.0,7.5
17000000.0,15680099.0,2006.0,1.33,89.0,2135.0,4000000.0,3.1
17000000.0,11634458.0,1999.0,1.85,73.0,2020.0,17000000.0,5.8
17000000.0,20465206.0,2009.0,1.85,98.0,2016.0,17000000.0,5.9
17000000.0,16510971.0,2006.0,1.85,107.0,5992.0,19000000.0,5.5
17000000.0,8607815.0,2007.0,1.85,94.0,760.0,53296153.115867846,3.3
17000000.0,9729088.0,2006.0,2.35,122.0,27381.0,17000000.0,7.4
17000000.0,10637281.0,2012.0,2.35,83.0,730.0,17000000.0,4.1
17000000.0,2694071.0,2004.0,2.35,128.0,1727.0,53296153.115867846,6.7
17000000.0,364607.0,2006.0,2.35,160.0,2340.0,17000000.0,5.5
17000000.0,766112.0,2014.0,2.157505658669081,120.0,14492.0,17000000.0,6.6
16800000.0,7155967.0,2016.0,2.35,111.0,824.0,18500000.0,5.4
16800000.0,2281089.0,2006.0,1.85,122.0,25173.0,16800000.0,6.5
16500000.0,39380876.0,2007.0,2.35,120.0,12554.0,16500000.0,7.1
16500000.0,16157923.0,2003.0,1.85,126.0,2282.0,15000000.0,7.6
16500000.0,13636339.0,2007.0,2.35,108.0,2785.0,16500000.0,6.3
16000000.0,119739110.0,2000.0,1.85,94.0,3889.0,15600000.0,6.5
16000000.0,54294169.0,1999.0,1.85,106.0,23369.0,16000000.0,6.4
16000000.0,68582095.0,2012.0,1.85,94.0,27911.0,16000000.0,7.8
16000000.0,128256712.0,2011.0,1.33,100.0,4606.0,15000000.0,8.0
16000000.0,78208812.0,2009.0,2.35,89.0,12183.0,16000000.0,4.8
16000000.0,78208812.0,2009.0,2.35,89.0,12183.0,16000000.0,4.8
16000000.0,40363530.0,2002.0,1.85,80.0,3058.0,16000000.0,3.3
16000000.0,50517763.0,2006.0,1.85,83.0,26402.0,16000000.0,5.9
16000000.0,52545707.0,2011.0,2.35,91.0,5349.0,16000000.0,4.8
16000000.0,43057552.0,2001.0,1.85,94.0,4194.0,35000000.0,5.4
16000000.0,28734552.0,2001.0,1.85,130.0,3107.0,16000000.0,6.4
16000000.0,30987695.0,2001.0,1.85,91.0,2543.0,17700000.0,5.9
16000000.0,50103808.0,2008.0,1.85,114.0,3485.0,16500000.0,4.9
16000000.0,81742618.0,2007.0,2.35,121.0,485.0,8000000.0,7.9
16000000.0,104504817.0,2008.0,1.85,96.0,19894.0,15500000.0,7.2
16000000.0,56506120.0,2010.0,1.85,113.0,22088.0,16000000.0,7.2
16000000.0,21657770.0,2002.0,1.85,109.0,2572.0,16000000.0,7.2
16000000.0,31943401.0,2009.0,1.85,107.0,24805.0,16000000.0,5.1
16000000.0,15980376.0,2000.0,1.85,96.0,11078.0,16000000.0,5.6
16000000.0,14108518.0,2003.0,1.85,101.0,1882.0,16000000.0,5.7
16000000.0,14553807.0,2004.0,1.85,92.0,3935.0,16000000.0,4.4
16000000.0,11810854.0,1999.0,2.35,100.0,2389.0,16000000.0,7.0
16000000.0,11540112.0,2004.0,1.85,97.0,3835.0,53296153.115867846,3.6
16000000.0,14839383.0,2002.0,1.85,112.0,12766.0,16000000.0,6.6
16000000.0,4734235.0,2000.0,1.85,112.0,1227.0,15000000.0,6.0
16000000.0,4217115.0,1999.0,2.35,95.0,2518.0,15000000.0,6.8
16000000.0,8120148.0,2007.0,2.35,118.0,1889.0,16000000.0,7.2
16000000.0,3442853.0,2014.0,2.35,122.0,2896.0,16000000.0,6.6
16000000.0,7585011.0,2013.0,2.35,120.0,11019.0,16000000.0,6.6
16000000.0,1686429.0,1997.0,1.85,97.0,3100.0,16000000.0,2.8
16000000.0,2814566.0,2005.0,1.66,135.0,2096.0,16000000.0,6.7
16000000.0,1467278.0,2009.0,2.35,161.0,943.0,13000000.0,7.3
16000000.0,31631.0,2008.0,2.35,92.0,11091.0,15000000.0,6.2
15600000.0,13771817.0,2002.0,1.85,91.0,3104.0,15600000.0,4.5
15500000.0,1693000.0,2002.0,1.66,115.0,699.0,53296153.115867846,6.6
15500000.0,517262.0,2001.0,2.35,94.0,3583.0,53296153.115867846,6.5
15500000.0,318623.0,2008.0,2.35,102.0,30978.0,15500000.0,6.8
15300000.0,7000000.0,2001.0,2.35,94.0,303.0,15300000.0,6.6
15000000.0,430821168.0,2010.0,1.85,118.0,15732.0,15000000.0,8.0
15000000.0,356258047.0,1999.0,2.35,122.0,19078.0,15000000.0,8.4
15000000.0,213514672.0,2000.0,2.35,120.0,129.0,15000000.0,7.9
15000000.0,173046663.0,1996.0,2.35,103.0,1212.0,15000000.0,7.2
15000000.0,227773686.0,2014.0,2.35,114.0,20295.0,14000000.0,8.1
15000000.0,148095566.0,2013.0,1.85,100.0,1949.0,20000000.0,6.2
15000000.0,76954311.0,2010.0,1.85,94.0,20154.0,15000000.0,6.2
15000000.0,128885873.0,2006.0,1.85,94.0,486.0,9800000.0,7.3
15000000.0,55934178.0,2007.0,1.85,113.0,6510.0,15000000.0,5.6
15000000.0,128955898.0,2012.0,2.35,95.0,11946.0,17000000.0,6.4
15000000.0,67215435.0,2006.0,2.35,87.0,2452.0,15000000.0,5.0
15000000.0,52461017.0,2002.0,1.85,88.0,3707.0,15000000.0,5.4
15000000.0,52461017.0,2002.0,1.85,88.0,3707.0,15000000.0,5.4
15000000.0,63706632.0,1997.0,1.85,120.0,40117.0,10000000.0,6.9
15000000.0,55534455.0,2003.0,2.35,94.0,3423.0,17000000.0,5.3
15000000.0,61788393.0,2015.0,2.35,98.0,4567.0,15000000.0,6.2
15000000.0,57586606.0,2012.0,1.85,109.0,27788.0,7000000.0,7.7
15000000.0,40283321.0,1998.0,1.85,104.0,12170.0,15000000.0,6.4
15000000.0,62401343.0,2001.0,1.85,99.0,15369.0,16000000.0,5.7
15000000.0,52501541.0,2014.0,2.35,115.0,4896.0,15000000.0,7.1
15000000.0,122147772.0,2014.0,2.35,123.0,14100.0,15000000.0,7.7
15000000.0,78054825.0,2011.0,2.35,100.0,34337.0,15000000.0,7.8
15000000.0,35007180.0,2000.0,1.85,106.0,26652.0,15000000.0,5.6
15000000.0,34499204.0,2003.0,2.35,86.0,4435.0,16000000.0,5.1
15000000.0,40127259.0,2009.0,1.85,99.0,16461.0,15000000.0,4.8
15000000.0,40862054.0,2000.0,1.85,120.0,22383.0,15000000.0,6.8
15000000.0,33508485.0,2005.0,1.85,106.0,3462.0,14000000.0,6.4
15000000.0,37659652.0,2002.0,2.35,94.0,5440.0,15000000.0,4.1
15000000.0,30261293.0,2007.0,2.35,126.0,22745.0,15000000.0,7.6
15000000.0,30138912.0,2014.0,1.85,115.0,525.0,15000000.0,6.7
15000000.0,33118854.0,2004.0,1.85,89.0,2167.0,15000000.0,4.6
15000000.0,29145924.0,1998.0,1.85,111.0,1450.0,15000000.0,6.0
15000000.0,64232714.0,2007.0,1.85,100.0,11471.0,15000000.0,7.0
15000000.0,31070412.0,1997.0,1.85,107.0,2044.0,15000000.0,7.4
15000000.0,27709625.0,2000.0,1.85,124.0,5135.0,15000000.0,7.2
15000000.0,47721314.0,2000.0,1.85,90.0,608.0,15000000.0,4.0
15000000.0,43111725.0,1997.0,2.35,155.0,3677.0,15000000.0,7.9
15000000.0,27469621.0,2010.0,2.35,103.0,1002.0,15000000.0,6.7
15000000.0,34820335.0,2014.0,2.35,108.0,3033.0,15000000.0,6.3
15000000.0,38574362.0,2000.0,2.35,97.0,2682.0,14000000.0,4.1
15000000.0,47011449.0,2012.0,2.35,140.0,34413.0,15000000.0,7.3
15000000.0,21896367.0,2006.0,2.35,95.0,3845.0,15000000.0,6.2
15000000.0,37466538.0,2007.0,2.35,89.0,2559.0,15000000.0,5.1
15000000.0,20609977.0,2016.0,2.35,100.0,2958.0,15000000.0,6.4
15000000.0,20601987.0,2010.0,2.35,117.0,4204.0,15000000.0,6.3
15000000.0,19344615.0,2002.0,2.35,90.0,2661.0,15000000.0,6.7
15000000.0,17507368.0,1998.0,1.85,84.0,4660.0,15000000.0,5.5
15000000.0,46189568.0,1998.0,1.85,117.0,47728.0,15000000.0,8.2
15000000.0,36068890.0,2014.0,2.35,122.0,22574.0,15000000.0,6.8
15000000.0,49894223.0,2008.0,1.85,131.0,11114.0,15000000.0,7.6
15000000.0,18260865.0,1999.0,2.35,109.0,1069.0,15000000.0,4.9
15000000.0,22018988.0,2012.0,2.35,107.0,2377.0,15000000.0,5.4
15000000.0,39238443.0,2012.0,2.35,97.0,14025.0,15000000.0,6.2
15000000.0,14249005.0,2001.0,1.85,87.0,2689.0,15000000.0,4.5
15000000.0,59168692.0,2011.0,2.35,107.0,17627.0,15000000.0,7.0
15000000.0,18524496.0,2004.0,2.35,125.0,729.0,20000000.0,6.6
15000000.0,18856151.0,2009.0,2.35,111.0,2633.0,15000000.0,6.9
15000000.0,13248444.0,2008.0,1.85,85.0,568.0,15000000.0,5.7
15000000.0,26170402.0,2007.0,1.78,85.0,646.0,53296153.115867846,8.4
15000000.0,12801190.0,2000.0,2.35,101.0,2764.0,15000000.0,4.6
15000000.0,12669914.0,2006.0,2.35,121.0,3633.0,15000000.0,6.2
15000000.0,12212417.0,2003.0,2.35,97.0,1172.0,15000000.0,6.7
15000000.0,12419700.0,2001.0,2.35,92.0,15644.0,53296153.115867846,6.1
15000000.0,11156471.0,1998.0,1.85,76.0,1139.0,15000000.0,2.8
15000000.0,10845127.0,2000.0,1.85,96.0,3142.0,15000000.0,5.1
15000000.0,14811980.0,2004.0,2.35,103.0,4676.0,15000000.0,5.9
15000000.0,12262065.0,2002.0,2.35,118.0,1873.0,15000000.0,6.6
15000000.0,9307166.0,2013.0,2.35,95.0,3322.0,15000000.0,5.3
15000000.0,19153568.0,2007.0,2.35,108.0,12178.0,16000000.0,6.7
15000000.0,8735529.0,2000.0,1.85,94.0,13524.0,15000000.0,5.5
15000000.0,14933713.0,2002.0,1.85,97.0,3161.0,20000000.0,4.9
15000000.0,8378141.0,2002.0,2.35,97.0,16502.0,15000000.0,6.9
15000000.0,8224998.0,2006.0,1.85,91.0,10732.0,15000000.0,5.6
15000000.0,34533783.0,2008.0,2.35,107.0,173.0,15000000.0,8.0
15000000.0,9300336.0,2012.0,1.85,106.0,14544.0,15000000.0,6.6
15000000.0,11919578.0,2001.0,1.85,147.0,8484.0,15000000.0,8.0
15000000.0,8767338.0,2008.0,1.85,102.0,33153.0,15000000.0,6.2
15000000.0,6561243.0,2009.0,1.85,88.0,25637.0,15000000.0,5.3
15000000.0,35106706.0,2009.0,1.85,92.0,2717.0,15000000.0,7.2
15000000.0,5217498.0,2000.0,1.85,105.0,2312.0,15000000.0,4.6
15000000.0,4956401.0,1999.0,1.85,120.0,51657.0,15000000.0,6.5
15000000.0,16829464.0,2005.0,2.35,103.0,23932.0,15000000.0,7.6
15000000.0,4023741.0,1999.0,1.85,92.0,3654.0,20000000.0,6.2
15000000.0,6551310.0,2007.0,2.35,98.0,1675.0,53296153.115867846,5.5
15000000.0,34247816.0,2010.0,1.85,98.0,19310.0,22000000.0,6.3
15000000.0,11173718.0,2010.0,2.35,103.0,12867.0,15000000.0,7.2
15000000.0,6379575.0,2008.0,2.35,111.0,1252.0,15000000.0,6.7
15000000.0,1954202.0,1999.0,2.35,111.0,4834.0,15000000.0,6.3
15000000.0,8200127.0,2007.0,1.85,111.0,6748.0,15000000.0,6.5
15000000.0,1970268.0,1999.0,2.35,116.0,5426.0,53296153.115867846,7.0
15000000.0,5953886.0,2003.0,1.85,99.0,48.0,53296153.115867846,8.0
15000000.0,353743.0,2001.0,2.35,98.0,3578.0,15000000.0,6.9
15000000.0,7885048.0,2010.0,2.35,97.0,15293.0,53296153.115867846,6.4
15000000.0,7583050.0,2008.0,2.35,110.0,134.0,300000000.0,6.2
15000000.0,1590246.0,2008.0,2.35,103.0,18639.0,15000000.0,6.1
15000000.0,1148578.0,2011.0,2.35,90.0,32814.0,15000000.0,5.1
15000000.0,22723.0,2001.0,2.35,105.0,1732.0,25000000.0,4.5
15000000.0,22441.0,2007.0,1.85,93.0,1245.0,15000000.0,5.9
14500000.0,117813057.0,2015.0,2.35,115.0,38963.0,14800000.0,5.7
14200000.0,543306.0,2005.0,2.35,139.0,4211.0,14200000.0,7.4
14000000.0,384519665.0,2008.0,2.35,120.0,820.0,15000000.0,8.0
14000000.0,75525718.0,2007.0,2.35,109.0,3544.0,14000000.0,5.2
14000000.0,102836002.0,2009.0,1.85,101.0,14159.0,15000000.0,5.5
14000000.0,72571864.0,1998.0,2.35,99.0,3500.0,14000000.0,5.5
14000000.0,30628981.0,1999.0,1.85,81.0,10792.0,14000000.0,5.0
14000000.0,115592104.0,2011.0,2.35,105.0,12894.0,13000000.0,6.4
14000000.0,25608779.0,2002.0,1.85,82.0,49.0,14000000.0,6.6
14000000.0,25873145.0,2002.0,2.35,95.0,1421.0,14000000.0,5.7
14000000.0,21410546.0,2010.0,2.35,103.0,3299.0,14000000.0,4.9
14000000.0,30443277.0,2005.0,2.35,91.0,1608.0,14000000.0,5.0
14000000.0,15549702.0,2003.0,1.85,90.0,3007.0,14000000.0,4.6
14000000.0,22815460.0,2009.0,2.35,108.0,41359.0,14000000.0,6.5
14000000.0,15171475.0,1996.0,1.85,93.0,2777.0,8500000.0,5.7
14000000.0,15064948.0,1998.0,1.85,96.0,6861.0,14000000.0,6.0
14000000.0,14395874.0,1999.0,1.85,117.0,1148.0,12000000.0,6.9
14000000.0,16951798.0,2001.0,1.85,85.0,3050.0,11000000.0,4.4
14000000.0,13205411.0,2007.0,1.85,94.0,13446.0,53296153.115867846,5.5
14000000.0,12452601.0,2015.0,1.85,99.0,4702.0,14000000.0,5.1
14000000.0,20597806.0,2006.0,2.35,112.0,13528.0,14000000.0,7.0
14000000.0,10397365.0,2001.0,2.35,86.0,2165.0,14000000.0,5.4
14000000.0,11166615.0,2012.0,2.35,86.0,3715.0,14000000.0,5.4
14000000.0,14121177.0,2006.0,2.35,137.0,15337.0,26000000.0,7.6
14000000.0,12591270.0,2000.0,2.35,90.0,12776.0,24000000.0,5.9
14000000.0,4741987.0,1999.0,1.85,107.0,10368.0,14000000.0,6.6
14000000.0,5782198.0,2006.0,2.35,98.0,678.0,14000000.0,6.7
14000000.0,25187026.0,2014.0,2.35,150.0,390.0,8200000.0,6.8
14000000.0,4288246.0,2001.0,1.85,84.0,417.0,14000000.0,3.9
14000000.0,20537741.0,2008.0,2.35,97.0,16431.0,53296153.115867846,6.7
14000000.0,1755212.0,2010.0,1.85,90.0,4377.0,14000000.0,7.7
14000000.0,274299.0,2002.0,1.85,132.0,1429.0,103000000.0,7.3
14000000.0,266967.0,2008.0,1.85,115.0,2243.0,15000000.0,7.0
14000000.0,623292.0,2011.0,1.85,186.0,14638.0,14000000.0,6.5
13900000.0,177012173.0,2005.0,1.85,134.0,39789.0,14000000.0,7.7
13500000.0,29027914.0,2002.0,1.85,107.0,2447.0,13500000.0,7.4
13500000.0,33035736.0,2012.0,2.35,110.0,4757.0,15000000.0,7.2
13500000.0,11732088.0,2000.0,1.85,124.0,14726.0,13500000.0,7.4
13500000.0,93631744.0,2004.0,1.85,178.0,2334.0,13500000.0,8.3
13500000.0,892506.0,2001.0,1.85,105.0,1767.0,53296153.115867846,6.0
13400000.0,164247.0,2010.0,1.78,100.0,2895.0,13400000.0,3.6
13300000.0,7229933.0,2013.0,1.85,108.0,19086.0,53296153.115867846,6.3
13200000.0,54323210.0,2014.0,2.35,84.0,2297.0,13200000.0,5.6
13000000.0,331266710.0,2010.0,2.35,108.0,38072.0,13000000.0,8.0
13000000.0,122244329.0,2001.0,1.85,112.0,1307.0,13000000.0,6.1
13000000.0,99034125.0,2011.0,1.85,115.0,714.0,13000000.0,1.6
13000000.0,73523705.0,2016.0,1.85,109.0,7833.0,13000000.0,6.8
13000000.0,62452927.0,2000.0,1.85,89.0,2241.0,13000000.0,4.9
13000000.0,71169412.0,2016.0,2.35,86.0,971.0,17000000.0,6.8
13000000.0,50445860.0,2014.0,2.35,100.0,2800.0,12500000.0,6.1
13000000.0,73180297.0,2000.0,1.37,83.0,6454.0,13000000.0,5.5
13000000.0,54837234.0,2014.0,1.85,102.0,20330.0,13000000.0,7.3
13000000.0,42174545.0,2014.0,1.85,91.0,1921.0,13000000.0,5.8
13000000.0,60414025.0,1999.0,1.85,97.0,37907.0,16000000.0,7.2
13000000.0,28972187.0,2002.0,1.85,92.0,12687.0,13000000.0,5.9
13000000.0,27151490.0,1999.0,1.85,97.0,2936.0,18000000.0,2.5
13000000.0,27066941.0,1998.0,1.85,91.0,3353.0,13000000.0,6.1
13000000.0,26570048.0,1996.0,1.85,100.0,2486.0,13000000.0,5.9
13000000.0,42195766.0,2013.0,2.35,93.0,2730.0,13000000.0,5.9
